archivo,tipo_doc,ruta,tiempo_parseo,tiempo_obtencion_header,tiempo_llm,tiempo_total
becd58928a044c639a5daeb2.pdf,pdf,data/docile/pdfs/becd58928a044c639a5daeb2.pdf,1.0997934341430664,0.42170071601867676,21.83909296989441,23.360587120056152
f6fd10f20e5b4da48080a434.pdf,pdf,data/docile/pdfs/f6fd10f20e5b4da48080a434.pdf,2.565854549407959,0.6830179691314697,15.470056772232056,18.718929290771484
ba388b327d254ed384f97624.pdf,pdf,data/docile/pdfs/ba388b327d254ed384f97624.pdf,4.754072427749634,1.171949863433838,13.41220998764038,19.338232278823853
f8b248b3b37448f8b9eef12d.pdf,pdf,data/docile/pdfs/f8b248b3b37448f8b9eef12d.pdf,2.7126717567443848,1.5812311172485352,4.263829231262207,8.557732105255127
bda36bd26a0f47c1a935553b.pdf,pdf,data/docile/pdfs/bda36bd26a0f47c1a935553b.pdf,4.514694452285767,0.5746850967407227,14.249040365219116,19.338419914245605
fc7554630cc24a2c8f9db32b.pdf,pdf,data/docile/pdfs/fc7554630cc24a2c8f9db32b.pdf,1.637385368347168,1.262800693511963,16.135796308517456,19.035982370376587
feb69fc811994491a6ecfe58.pdf,pdf,data/docile/pdfs/feb69fc811994491a6ecfe58.pdf,12.330446243286133,1.2647206783294678,37.55405235290527,51.149219274520874
fdf8e3f69fe84970982590ff.pdf,pdf,data/docile/pdfs/fdf8e3f69fe84970982590ff.pdf,3.931035041809082,1.7222068309783936,5.437517881393433,11.090759754180908
bab7e1cdeeef4ea8af196331.pdf,pdf,data/docile/pdfs/bab7e1cdeeef4ea8af196331.pdf,8.211316108703613,2.8502745628356934,14.24686861038208,25.308459281921387
b89b759330574655aeeaca39.pdf,pdf,data/docile/pdfs/b89b759330574655aeeaca39.pdf,2.1740262508392334,12.813001871109009,19.46914005279541,34.45616817474365
ff16e84f1e4047e0b25500e6.pdf,pdf,data/docile/pdfs/ff16e84f1e4047e0b25500e6.pdf,0.33904457092285156,0.6029036045074463,3.6927075386047363,4.634655714035034
fe35c92dc4e840f288ea5fb2.pdf,pdf,data/docile/pdfs/fe35c92dc4e840f288ea5fb2.pdf,6.316939353942871,0.769392728805542,25.128962516784668,32.21529459953308
bec0f6c4f3514dc1a2dbebf5.pdf,pdf,data/docile/pdfs/bec0f6c4f3514dc1a2dbebf5.pdf,7.4691503047943115,1.8726394176483154,7.823723554611206,17.165513277053833
b81fc04c4155481f84fb3d95.pdf,pdf,data/docile/pdfs/b81fc04c4155481f84fb3d95.pdf,11.576119422912598,0.9565505981445312,12.927637338638306,25.460307359695435
fae24e15f68740449eb0a190.pdf,pdf,data/docile/pdfs/fae24e15f68740449eb0a190.pdf,4.08213472366333,0.8011505603790283,22.026809215545654,26.910094499588013
f8e93ada4dbf4e6098fe5d90.pdf,pdf,data/docile/pdfs/f8e93ada4dbf4e6098fe5d90.pdf,4.703549385070801,15.150927782058716,72.53400564193726,92.38848280906677
ff1821c5e677428393c387a5.pdf,pdf,data/docile/pdfs/ff1821c5e677428393c387a5.pdf,5.16279149055481,0.6562685966491699,6.604712724685669,12.423772811889648
b7b697c04f98473aa194a064.pdf,pdf,data/docile/pdfs/b7b697c04f98473aa194a064.pdf,2.1665666103363037,0.5076427459716797,13.820993423461914,16.495202779769897
bec1627869b94e2f8dd27ff8.pdf,pdf,data/docile/pdfs/bec1627869b94e2f8dd27ff8.pdf,1.5251266956329346,0.4157693386077881,57.66218280792236,59.603078842163086
fce14d87e007482d849f381d.pdf,pdf,data/docile/pdfs/fce14d87e007482d849f381d.pdf,15.086758375167847,1.09684157371521,6.46051287651062,22.644112825393677
fb620d289d16438182fa6079.pdf,pdf,data/docile/pdfs/fb620d289d16438182fa6079.pdf,99.90365672111511,1.1899454593658447,8.798280954360962,109.89188313484192
ff0456f8765d4e9385109aa0.pdf,pdf,data/docile/pdfs/ff0456f8765d4e9385109aa0.pdf,6.7647387981414795,0.7543184757232666,1.2356257438659668,8.754683017730713
fad6e92743f741098902a191.pdf,pdf,data/docile/pdfs/fad6e92743f741098902a191.pdf,15.267465591430664,1.1055383682250977,7.720017433166504,24.093021392822266
fce8c1f2aec8433e8ff9d58a.pdf,pdf,data/docile/pdfs/fce8c1f2aec8433e8ff9d58a.pdf,1.0991175174713135,1.1375951766967773,20.74760365486145,22.98431634902954
bca44559a2a0487cae24cc00.pdf,pdf,data/docile/pdfs/bca44559a2a0487cae24cc00.pdf,0.2871417999267578,0.2559044361114502,11.689857006072998,12.232903242111206
fb5edd4f555b4890ac01ac3f.pdf,pdf,data/docile/pdfs/fb5edd4f555b4890ac01ac3f.pdf,2.9718692302703857,0.8534958362579346,7.152775049209595,10.978140115737915
bdf7d81f7e624c0fae350af3.pdf,pdf,data/docile/pdfs/bdf7d81f7e624c0fae350af3.pdf,0.7663931846618652,2.559248924255371,7.366833686828613,10.69247579574585
f82aaccd403d4224b0698f2b.pdf,pdf,data/docile/pdfs/f82aaccd403d4224b0698f2b.pdf,9.281747579574585,0.8576078414916992,46.40210199356079,56.541457414627075
be4e6c7f368f47e586bcf06f.pdf,pdf,data/docile/pdfs/be4e6c7f368f47e586bcf06f.pdf,5.770581007003784,0.737452507019043,21.7191104888916,28.22714400291443
fe2075ee497e4a059cefa555.pdf,pdf,data/docile/pdfs/fe2075ee497e4a059cefa555.pdf,4.826571464538574,1.6917932033538818,8.30225682258606,14.820621490478516
bd342cfcb1ff463cbc7b91d3.pdf,pdf,data/docile/pdfs/bd342cfcb1ff463cbc7b91d3.pdf,4.426591634750366,2.083000659942627,10.997584819793701,17.507177114486694
f6552d79920b45bbb57b7229.pdf,pdf,data/docile/pdfs/f6552d79920b45bbb57b7229.pdf,2.1630685329437256,0.7493295669555664,19.731192111968994,22.643590211868286
fdcc4f7003894c71929b4cff.pdf,pdf,data/docile/pdfs/fdcc4f7003894c71929b4cff.pdf,0.9930322170257568,0.6818158626556396,12.121899366378784,13.79674744606018
f8ba22268e614b9998ec6b4c.pdf,pdf,data/docile/pdfs/f8ba22268e614b9998ec6b4c.pdf,5.8105363845825195,0.7513566017150879,6.46527624130249,13.027169227600098
be004afd90b94427b60643d0.pdf,pdf,data/docile/pdfs/be004afd90b94427b60643d0.pdf,3.6503782272338867,1.763890027999878,14.660815238952637,20.0750834941864
fa69104eca4d46f4895e3b37.pdf,pdf,data/docile/pdfs/fa69104eca4d46f4895e3b37.pdf,2.434251308441162,0.5145719051361084,10.95752763748169,13.90635085105896
fa29ed21c9044f66a5da45a1.pdf,pdf,data/docile/pdfs/fa29ed21c9044f66a5da45a1.pdf,0.7380402088165283,0.8518917560577393,15.540956735610962,17.13088870048523
b974d3e15133400b9c3220cc.pdf,pdf,data/docile/pdfs/b974d3e15133400b9c3220cc.pdf,4.885289669036865,0.5862171649932861,6.738283634185791,12.209790468215942
bc1939c73dc140e1956c06e5.pdf,pdf,data/docile/pdfs/bc1939c73dc140e1956c06e5.pdf,5.069886207580566,1.0790774822235107,28.580617427825928,34.729581117630005
baa3bde8677b423a96fa8190.pdf,pdf,data/docile/pdfs/baa3bde8677b423a96fa8190.pdf,9.572273254394531,0.8443055152893066,11.679074764251709,22.095653533935547
fde46c7ef5cf4eff9c685feb.pdf,pdf,data/docile/pdfs/fde46c7ef5cf4eff9c685feb.pdf,2.4900543689727783,0.7836439609527588,8.90059518814087,12.174293518066406
b7e5afa0001b48f9b6556e57.pdf,pdf,data/docile/pdfs/b7e5afa0001b48f9b6556e57.pdf,11.287374019622803,1.1516830921173096,17.53453278541565,29.97358989715576
b8344a405a60475c953236e1.pdf,pdf,data/docile/pdfs/b8344a405a60475c953236e1.pdf,1.9295403957366943,1.0242509841918945,12.399893045425415,15.353684425354004
b90a7981fcbb4a049f3ef7a0.pdf,pdf,data/docile/pdfs/b90a7981fcbb4a049f3ef7a0.pdf,0.5297064781188965,0.2803800106048584,11.73911190032959,12.549198389053345
fe2111eeabac4236a055773f.pdf,pdf,data/docile/pdfs/fe2111eeabac4236a055773f.pdf,1.0484890937805176,0.5213110446929932,2.631943464279175,4.2017436027526855
b717f1bb1adc4855b756baa8.pdf,pdf,data/docile/pdfs/b717f1bb1adc4855b756baa8.pdf,10.703474044799805,0.8456742763519287,35.53956890106201,47.088717222213745
fc9d1c026ecd4b08a8c847a2.pdf,pdf,data/docile/pdfs/fc9d1c026ecd4b08a8c847a2.pdf,0.5030367374420166,0.5132355690002441,4.946991682052612,5.963263988494873
fea1763962464e14be44ac49.pdf,pdf,data/docile/pdfs/fea1763962464e14be44ac49.pdf,0.471052885055542,0.8605048656463623,4.484821319580078,5.816379070281982
b6a51fed333341f1b51586fb.pdf,pdf,data/docile/pdfs_ocr/b6a51fed333341f1b51586fb.pdf,0.7645163536071777,1.7622532844543457,5.810510873794556,8.337280511856079
bcc089ccb3b148238023fa50.pdf,pdf,data/docile/pdfs_ocr/bcc089ccb3b148238023fa50.pdf,1.3192102909088135,0.3542747497558594,10.030835628509521,11.704320669174194
